1469.92818,1529.777284,315.0
154.159134,586.038663,175.0
389.117892,963.534112,525.0
389.117892,916.347181,525.0
342.12614,963.534112,525.0
342.12614,916.347181,525.0
953.018912,538.851732,490.0
953.018912,491.664801,490.0
906.02716,586.038663,490.0
906.02716,538.851732,490.0
859.035408,586.038663,490.0
859.035408,538.851732,490.0
859.035408,491.664801,490.0
812.043657,1010.721043,490.0
812.043657,586.038663,490.0
812.043657,538.851732,490.0
812.043657,491.664801,490.0
812.043657,444.47787,490.0
765.051905,1057.907974,490.0
765.051905,1010.721043,490.0
765.051905,586.038663,490.0
765.051905,538.851732,490.0
765.051905,491.664801,490.0
718.060153,1010.721043,490.0
718.060153,586.038663,490.0
718.060153,538.851732,490.0
718.060153,491.664801,490.0
718.060153,444.47787,490.0
483.101395,916.347181,490.0
483.101395,869.16025,490.0
436.109644,963.534112,490.0
436.109644,916.347181,490.0
436.109644,869.16025,490.0
389.117892,963.534112,490.0
389.117892,916.347181,490.0
389.117892,869.16025,490.0
342.12614,963.534112,490.0
342.12614,916.347181,490.0
342.12614,869.16025,490.0
342.12614,821.973319,490.0
295.134389,1010.721043,490.0
295.134389,963.534112,490.0
295.134389,916.347181,490.0
248.142637,963.534112,490.0
953.018912,586.038663,455.0
953.018912,538.851732,455.0
953.018912,491.664801,455.0
906.02716,633.225594,455.0
906.02716,586.038663,455.0
906.02716,538.851732,455.0
906.02716,491.664801,455.0
906.02716,444.47787,455.0
859.035408,1057.907974,455.0
859.035408,1010.721043,455.0
859.035408,680.412526,455.0
859.035408,633.225594,455.0
859.035408,586.038663,455.0
859.035408,538.851732,455.0
859.035408,491.664801,455.0
859.035408,444.47787,455.0
812.043657,1105.094905,455.0
812.043657,1057.907974,455.0
812.043657,1010.721043,455.0
812.043657,963.534112,455.0
812.043657,633.225594,455.0
812.043657,586.038663,455.0
812.043657,538.851732,455.0
812.043657,491.664801,455.0
812.043657,444.47787,455.0
812.043657,397.290939,455.0
765.051905,1057.907974,455.0
765.051905,1010.721043,455.0
765.051905,963.534112,455.0
765.051905,916.347181,455.0
765.051905,633.225594,455.0
765.051905,586.038663,455.0
765.051905,538.851732,455.0
765.051905,491.664801,455.0
765.051905,444.47787,455.0
765.051905,397.290939,455.0
718.060153,1057.907974,455.0
718.060153,1010.721043,455.0
718.060153,963.534112,455.0
718.060153,916.347181,455.0
718.060153,680.412526,455.0
718.060153,633.225594,455.0
718.060153,586.038663,455.0
718.060153,538.851732,455.0
718.060153,491.664801,455.0
718.060153,444.47787,455.0
718.060153,397.290939,455.0
671.068402,1057.907974,455.0
671.068402,1010.721043,455.0
671.068402,963.534112,455.0
671.068402,538.851732,455.0
671.068402,491.664801,455.0
671.068402,444.47787,455.0
671.068402,397.290939,455.0
624.07665,491.664801,455.0
577.084899,916.347181,455.0
530.093147,916.347181,455.0
530.093147,869.16025,455.0
483.101395,963.534112,455.0
483.101395,916.347181,455.0
483.101395,869.16025,455.0
483.101395,821.973319,455.0
436.109644,963.534112,455.0
436.109644,916.347181,455.0
436.109644,869.16025,455.0
436.109644,821.973319,455.0
389.117892,963.534112,455.0
389.117892,916.347181,455.0
389.117892,869.16025,455.0
389.117892,821.973319,455.0
389.117892,774.786388,455.0
389.117892,727.599457,455.0
342.12614,963.534112,455.0
342.12614,916.347181,455.0
342.12614,869.16025,455.0
342.12614,821.973319,455.0
342.12614,774.786388,455.0
342.12614,727.599457,455.0
295.134389,963.534112,455.0
295.134389,916.347181,455.0
295.134389,869.16025,455.0
295.134389,821.973319,455.0
295.134389,774.786388,455.0
295.134389,727.599457,455.0
248.142637,1010.721043,455.0
248.142637,963.534112,455.0
248.142637,916.347181,455.0
248.142637,869.16025,455.0
248.142637,821.973319,455.0
248.142637,774.786388,455.0
201.150886,963.534112,455.0
1281.961173,1341.02956,420.0
1234.969421,1341.02956,420.0
1234.969421,1293.842629,420.0
1187.97767,1293.842629,420.0
1187.97767,1246.655698,420.0
1140.985918,1246.655698,420.0
1000.010663,586.038663,420.0
1000.010663,538.851732,420.0
1000.010663,491.664801,420.0
1000.010663,444.47787,420.0
953.018912,586.038663,420.0
953.018912,538.851732,420.0
953.018912,491.664801,420.0
953.018912,444.47787,420.0
906.02716,1057.907974,420.0
906.02716,680.412526,420.0
906.02716,633.225594,420.0
906.02716,586.038663,420.0
906.02716,538.851732,420.0
906.02716,491.664801,420.0
906.02716,444.47787,420.0
906.02716,397.290939,420.0
859.035408,1105.094905,420.0
859.035408,1057.907974,420.0
859.035408,1010.721043,420.0
859.035408,963.534112,420.0
859.035408,727.599457,420.0
859.035408,680.412526,420.0
859.035408,633.225594,420.0
859.035408,586.038663,420.0
859.035408,538.851732,420.0
859.035408,491.664801,420.0
859.035408,444.47787,420.0
859.035408,397.290939,420.0
812.043657,1105.094905,420.0
812.043657,1057.907974,420.0
812.043657,1010.721043,420.0
812.043657,963.534112,420.0
812.043657,916.347181,420.0
812.043657,869.16025,420.0
812.043657,774.786388,420.0
812.043657,727.599457,420.0
812.043657,680.412526,420.0
812.043657,633.225594,420.0
812.043657,586.038663,420.0
812.043657,538.851732,420.0
812.043657,491.664801,420.0
812.043657,444.47787,420.0
812.043657,397.290939,420.0
765.051905,1105.094905,420.0
765.051905,1057.907974,420.0
765.051905,1010.721043,420.0
765.051905,963.534112,420.0
765.051905,916.347181,420.0
765.051905,869.16025,420.0
765.051905,821.973319,420.0
765.051905,774.786388,420.0
765.051905,727.599457,420.0
765.051905,680.412526,420.0
765.051905,633.225594,420.0
765.051905,586.038663,420.0
765.051905,538.851732,420.0
765.051905,491.664801,420.0
765.051905,444.47787,420.0
765.051905,397.290939,420.0
765.051905,350.104008,420.0
718.060153,1057.907974,420.0
718.060153,1010.721043,420.0
718.060153,963.534112,420.0
718.060153,916.347181,420.0
718.060153,869.16025,420.0
718.060153,821.973319,420.0
718.060153,774.786388,420.0
718.060153,727.599457,420.0
718.060153,680.412526,420.0
718.060153,633.225594,420.0
718.060153,586.038663,420.0
718.060153,538.851732,420.0
718.060153,491.664801,420.0
718.060153,444.47787,420.0
718.060153,397.290939,420.0
718.060153,350.104008,420.0
671.068402,1010.721043,420.0
671.068402,963.534112,420.0
671.068402,916.347181,420.0
671.068402,869.16025,420.0
671.068402,633.225594,420.0
671.068402,586.038663,420.0
671.068402,538.851732,420.0
671.068402,491.664801,420.0
671.068402,444.47787,420.0
671.068402,397.290939,420.0
671.068402,350.104008,420.0
624.07665,1010.721043,420.0
624.07665,963.534112,420.0
624.07665,916.347181,420.0
624.07665,869.16025,420.0
624.07665,491.664801,420.0
624.07665,444.47787,420.0
624.07665,397.290939,420.0
624.07665,350.104008,420.0
577.084899,1010.721043,420.0
577.084899,963.534112,420.0
577.084899,916.347181,420.0
